calculation_id,calculation_type,calculation_period_start,calculation_period_end,calculation_version,result_id,grid_area_code,balance_responsible_party_id,metering_point_type,settlement_method,resolution,time,quantity,quantity_unit,quantity_qualities
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-13T21:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-13T22:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-13T23:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-14T00:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-14T01:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-14T02:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-14T03:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-14T04:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-14T05:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-14T06:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-08T02:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-08T03:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-08T04:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-08T05:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-08T06:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-08T07:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-08T08:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-08T09:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-09T07:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-09T08:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-09T09:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-09T10:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-09T11:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-09T12:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-09T13:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-10T10:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-10T11:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-10T12:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-10T13:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-10T14:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-10T15:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-10T16:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-10T17:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-10T18:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-10T19:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-10T20:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-10T21:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-10T22:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-10T23:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-11T00:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-11T01:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-11T02:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-11T03:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-11T04:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-11T05:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-11T06:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-11T07:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-11T08:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-11T09:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-11T10:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-11T11:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-11T12:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-11T13:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-11T14:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-12T05:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-12T06:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-12T07:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-12T08:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-12T09:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-12T10:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-12T11:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-12T12:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-12T13:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-12T14:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-12T15:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-12T16:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-12T17:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-12T18:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-12T19:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-12T20:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-12T21:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-12T22:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-12T23:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-13T00:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-13T01:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-13T02:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-13T03:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-13T04:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-13T05:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-13T06:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-13T07:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-13T08:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,6564f41f-871d-4024-82af-ac8a0713f0aa,543,5790000701414,consumption,non_profiled,PT1H,2022-01-13T09:00:00Z,155614.4,kWh,"[""missing"",""measured""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,be44d2c4-5f1b-4a55-a2de-1131daf1af40,584,5790000701414,consumption,non_profiled,PT1H,2022-01-01T07:00:00Z,0,kWh,"[""missing""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,be44d2c4-5f1b-4a55-a2de-1131daf1af40,584,5790000701414,consumption,non_profiled,PT1H,2022-01-01T08:00:00Z,0,kWh,"[""missing""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,be44d2c4-5f1b-4a55-a2de-1131daf1af40,584,5790000701414,consumption,non_profiled,PT1H,2022-01-01T09:00:00Z,0,kWh,"[""missing""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,be44d2c4-5f1b-4a55-a2de-1131daf1af40,584,5790000701414,consumption,non_profiled,PT1H,2022-01-01T10:00:00Z,0,kWh,"[""missing""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,be44d2c4-5f1b-4a55-a2de-1131daf1af40,584,5790000701414,consumption,non_profiled,PT1H,2022-01-01T11:00:00Z,0,kWh,"[""missing""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,be44d2c4-5f1b-4a55-a2de-1131daf1af40,584,5790000701414,consumption,non_profiled,PT1H,2022-01-01T12:00:00Z,0,kWh,"[""missing""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,be44d2c4-5f1b-4a55-a2de-1131daf1af40,584,5790000701414,consumption,non_profiled,PT1H,2022-01-02T11:00:00Z,0,kWh,"[""missing""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,be44d2c4-5f1b-4a55-a2de-1131daf1af40,584,5790000701414,consumption,non_profiled,PT1H,2022-01-02T12:00:00Z,0,kWh,"[""missing""]"
16b055aa-6a27-4605-b10a-88911ee009dd,balance_fixing,2021-12-31T23:00:00Z,2022-02-28T23:00:00Z,6,be44d2c4-5f1b-4a55-a2de-1131daf1af40,584,5790000701414,consumption,non_profiled,PT1H,2022-01-02T13:00:00Z,0,kWh,"[""missing""]"
