calculation_id,calculation_type,calculation_execution_time_start,calculation_result_id,grid_area_code,energy_supplier_id,quantity,quantity_unit,quantity_qualities,time,resolution,metering_point_type,settlement_method,price,amount,is_tax,charge_code,charge_type,charge_owner_id,amount_type
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,26ce612b-38b3-43f8-8fe2-5aba06cc62f0,543,5790001095390,291179.328,kWh,"[""missing"",""measured""]",2022-01-01 23:00:00.000000,P1D,consumption,non_profiled,0.001310,381.444920,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,26ce612b-38b3-43f8-8fe2-5aba06cc62f0,543,5790001095390,291179.328,kWh,"[""missing"",""measured""]",2022-01-04 23:00:00.000000,P1D,consumption,non_profiled,0.001310,381.444920,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,26ce612b-38b3-43f8-8fe2-5aba06cc62f0,543,5790001095390,291179.328,kWh,"[""missing"",""measured""]",2022-01-13 23:00:00.000000,P1D,consumption,non_profiled,0.001310,381.444920,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,26ce612b-38b3-43f8-8fe2-5aba06cc62f0,543,5790001095390,291179.328,kWh,"[""missing"",""measured""]",2022-01-07 23:00:00.000000,P1D,consumption,non_profiled,0.001310,381.444920,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,26ce612b-38b3-43f8-8fe2-5aba06cc62f0,543,5790001095390,291179.328,kWh,"[""missing"",""measured""]",2021-12-31 23:00:00.000000,P1D,consumption,non_profiled,0.001310,381.444920,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,26ce612b-38b3-43f8-8fe2-5aba06cc62f0,543,5790001095390,291179.328,kWh,"[""missing"",""measured""]",2022-01-06 23:00:00.000000,P1D,consumption,non_profiled,0.001310,381.444920,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,26ce612b-38b3-43f8-8fe2-5aba06cc62f0,543,5790001095390,291179.328,kWh,"[""missing"",""measured""]",2022-01-15 23:00:00.000000,P1D,consumption,non_profiled,0.001310,381.444920,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,26ce612b-38b3-43f8-8fe2-5aba06cc62f0,543,5790001095390,291179.328,kWh,"[""missing"",""measured""]",2022-01-16 23:00:00.000000,P1D,consumption,non_profiled,0.001310,381.444920,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,26ce612b-38b3-43f8-8fe2-5aba06cc62f0,543,5790001095390,291179.328,kWh,"[""missing"",""measured""]",2022-01-12 23:00:00.000000,P1D,consumption,non_profiled,0.001310,381.444920,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,26ce612b-38b3-43f8-8fe2-5aba06cc62f0,543,5790001095390,291179.328,kWh,"[""missing"",""measured""]",2022-01-18 23:00:00.000000,P1D,consumption,non_profiled,0.001310,381.444920,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,26ce612b-38b3-43f8-8fe2-5aba06cc62f0,543,5790001095390,291179.328,kWh,"[""missing"",""measured""]",2022-01-03 23:00:00.000000,P1D,consumption,non_profiled,0.001310,381.444920,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,26ce612b-38b3-43f8-8fe2-5aba06cc62f0,543,5790001095390,291179.328,kWh,"[""missing"",""measured""]",2022-01-09 23:00:00.000000,P1D,consumption,non_profiled,0.001310,381.444920,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,26ce612b-38b3-43f8-8fe2-5aba06cc62f0,543,5790001095390,291179.328,kWh,"[""missing"",""measured""]",2022-01-10 23:00:00.000000,P1D,consumption,non_profiled,0.001310,381.444920,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,26ce612b-38b3-43f8-8fe2-5aba06cc62f0,543,5790001095390,291179.328,kWh,"[""missing"",""measured""]",2022-01-14 23:00:00.000000,P1D,consumption,non_profiled,0.001310,381.444920,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,26ce612b-38b3-43f8-8fe2-5aba06cc62f0,543,5790001095390,291179.328,kWh,"[""missing"",""measured""]",2022-01-30 23:00:00.000000,P1D,consumption,non_profiled,0.001310,381.444920,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,26ce612b-38b3-43f8-8fe2-5aba06cc62f0,543,5790001095390,291179.328,kWh,"[""missing"",""measured""]",2022-01-02 23:00:00.000000,P1D,consumption,non_profiled,0.001310,381.444920,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,26ce612b-38b3-43f8-8fe2-5aba06cc62f0,543,5790001095390,291179.328,kWh,"[""missing"",""measured""]",2022-01-24 23:00:00.000000,P1D,consumption,non_profiled,0.001310,381.444920,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,26ce612b-38b3-43f8-8fe2-5aba06cc62f0,543,5790001095390,291179.328,kWh,"[""missing"",""measured""]",2022-01-26 23:00:00.000000,P1D,consumption,non_profiled,0.001310,381.444920,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,26ce612b-38b3-43f8-8fe2-5aba06cc62f0,543,5790001095390,291179.328,kWh,"[""missing"",""measured""]",2022-01-28 23:00:00.000000,P1D,consumption,non_profiled,0.001310,381.444920,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,26ce612b-38b3-43f8-8fe2-5aba06cc62f0,543,5790001095390,291179.328,kWh,"[""missing"",""measured""]",2022-01-11 23:00:00.000000,P1D,consumption,non_profiled,0.001310,381.444920,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,26ce612b-38b3-43f8-8fe2-5aba06cc62f0,543,5790001095390,291179.328,kWh,"[""missing"",""measured""]",2022-01-23 23:00:00.000000,P1D,consumption,non_profiled,0.001310,381.444920,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,26ce612b-38b3-43f8-8fe2-5aba06cc62f0,543,5790001095390,291179.328,kWh,"[""missing"",""measured""]",2022-01-05 23:00:00.000000,P1D,consumption,non_profiled,0.001310,381.444920,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,26ce612b-38b3-43f8-8fe2-5aba06cc62f0,543,5790001095390,291179.328,kWh,"[""missing"",""measured""]",2022-01-08 23:00:00.000000,P1D,consumption,non_profiled,0.001310,381.444920,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,26ce612b-38b3-43f8-8fe2-5aba06cc62f0,543,5790001095390,291179.328,kWh,"[""missing"",""measured""]",2022-01-19 23:00:00.000000,P1D,consumption,non_profiled,0.001310,381.444920,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,26ce612b-38b3-43f8-8fe2-5aba06cc62f0,543,5790001095390,291179.328,kWh,"[""missing"",""measured""]",2022-01-20 23:00:00.000000,P1D,consumption,non_profiled,0.001310,381.444920,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,26ce612b-38b3-43f8-8fe2-5aba06cc62f0,543,5790001095390,291179.328,kWh,"[""missing"",""measured""]",2022-01-25 23:00:00.000000,P1D,consumption,non_profiled,0.001310,381.444920,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,26ce612b-38b3-43f8-8fe2-5aba06cc62f0,543,5790001095390,291179.328,kWh,"[""missing"",""measured""]",2022-01-29 23:00:00.000000,P1D,consumption,non_profiled,0.001310,381.444920,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,617daf33-34db-4b6e-b143-9c67f26ac020,584,5790000701278,0.000,kWh,"[""missing""]",2022-01-19 23:00:00.000000,P1D,consumption,non_profiled,0.001310,0.000000,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,617daf33-34db-4b6e-b143-9c67f26ac020,584,5790000701278,0.000,kWh,"[""missing""]",2022-01-25 23:00:00.000000,P1D,consumption,non_profiled,0.001310,0.000000,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,617daf33-34db-4b6e-b143-9c67f26ac020,584,5790000701278,0.000,kWh,"[""missing""]",2022-01-03 23:00:00.000000,P1D,consumption,non_profiled,0.001310,0.000000,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,617daf33-34db-4b6e-b143-9c67f26ac020,584,5790000701278,0.000,kWh,"[""missing""]",2022-01-27 23:00:00.000000,P1D,consumption,non_profiled,0.001310,0.000000,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,617daf33-34db-4b6e-b143-9c67f26ac020,584,5790000701278,0.000,kWh,"[""missing""]",2022-01-06 23:00:00.000000,P1D,consumption,non_profiled,0.001310,0.000000,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,617daf33-34db-4b6e-b143-9c67f26ac020,584,5790000701278,0.000,kWh,"[""missing""]",2022-01-26 23:00:00.000000,P1D,consumption,non_profiled,0.001310,0.000000,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,617daf33-34db-4b6e-b143-9c67f26ac020,584,5790000701278,0.000,kWh,"[""missing""]",2022-01-29 23:00:00.000000,P1D,consumption,non_profiled,0.001310,0.000000,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,617daf33-34db-4b6e-b143-9c67f26ac020,584,5790000701278,0.000,kWh,"[""missing""]",2022-01-01 23:00:00.000000,P1D,consumption,non_profiled,0.001310,0.000000,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,617daf33-34db-4b6e-b143-9c67f26ac020,584,5790000701278,0.000,kWh,"[""missing""]",2022-01-04 23:00:00.000000,P1D,consumption,non_profiled,0.001310,0.000000,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,617daf33-34db-4b6e-b143-9c67f26ac020,584,5790000701278,0.000,kWh,"[""missing""]",2022-01-12 23:00:00.000000,P1D,consumption,non_profiled,0.001310,0.000000,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,617daf33-34db-4b6e-b143-9c67f26ac020,584,5790000701278,0.000,kWh,"[""missing""]",2022-01-30 23:00:00.000000,P1D,consumption,non_profiled,0.001310,0.000000,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,617daf33-34db-4b6e-b143-9c67f26ac020,584,5790000701278,0.000,kWh,"[""missing""]",2022-01-18 23:00:00.000000,P1D,consumption,non_profiled,0.001310,0.000000,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,617daf33-34db-4b6e-b143-9c67f26ac020,584,5790000701278,0.000,kWh,"[""missing""]",2022-01-05 23:00:00.000000,P1D,consumption,non_profiled,0.001310,0.000000,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,617daf33-34db-4b6e-b143-9c67f26ac020,584,5790000701278,0.000,kWh,"[""missing""]",2022-01-08 23:00:00.000000,P1D,consumption,non_profiled,0.001310,0.000000,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,617daf33-34db-4b6e-b143-9c67f26ac020,584,5790000701278,0.000,kWh,"[""missing""]",2022-01-21 23:00:00.000000,P1D,consumption,non_profiled,0.001310,0.000000,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,617daf33-34db-4b6e-b143-9c67f26ac020,584,5790000701278,0.000,kWh,"[""missing""]",2022-01-09 23:00:00.000000,P1D,consumption,non_profiled,0.001310,0.000000,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,617daf33-34db-4b6e-b143-9c67f26ac020,584,5790000701278,0.000,kWh,"[""missing""]",2022-01-11 23:00:00.000000,P1D,consumption,non_profiled,0.001310,0.000000,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,617daf33-34db-4b6e-b143-9c67f26ac020,584,5790000701278,0.000,kWh,"[""missing""]",2022-01-24 23:00:00.000000,P1D,consumption,non_profiled,0.001310,0.000000,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,617daf33-34db-4b6e-b143-9c67f26ac020,584,5790000701278,0.000,kWh,"[""missing""]",2022-01-15 23:00:00.000000,P1D,consumption,non_profiled,0.001310,0.000000,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,617daf33-34db-4b6e-b143-9c67f26ac020,584,5790000701278,0.000,kWh,"[""missing""]",2022-01-17 23:00:00.000000,P1D,consumption,non_profiled,0.001310,0.000000,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,617daf33-34db-4b6e-b143-9c67f26ac020,584,5790000701278,0.000,kWh,"[""missing""]",2022-01-20 23:00:00.000000,P1D,consumption,non_profiled,0.001310,0.000000,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,617daf33-34db-4b6e-b143-9c67f26ac020,584,5790000701278,0.000,kWh,"[""missing""]",2022-01-13 23:00:00.000000,P1D,consumption,non_profiled,0.001310,0.000000,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,617daf33-34db-4b6e-b143-9c67f26ac020,584,5790000701278,0.000,kWh,"[""missing""]",2022-01-14 23:00:00.000000,P1D,consumption,non_profiled,0.001310,0.000000,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,617daf33-34db-4b6e-b143-9c67f26ac020,584,5790000701278,0.000,kWh,"[""missing""]",2022-01-16 23:00:00.000000,P1D,consumption,non_profiled,0.001310,0.000000,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,617daf33-34db-4b6e-b143-9c67f26ac020,584,5790000701278,0.000,kWh,"[""missing""]",2021-12-31 23:00:00.000000,P1D,consumption,non_profiled,0.001310,0.000000,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,617daf33-34db-4b6e-b143-9c67f26ac020,584,5790000701278,0.000,kWh,"[""missing""]",2022-01-02 23:00:00.000000,P1D,consumption,non_profiled,0.001310,0.000000,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,617daf33-34db-4b6e-b143-9c67f26ac020,584,5790000701278,0.000,kWh,"[""missing""]",2022-01-07 23:00:00.000000,P1D,consumption,non_profiled,0.001310,0.000000,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,617daf33-34db-4b6e-b143-9c67f26ac020,584,5790000701278,0.000,kWh,"[""missing""]",2022-01-22 23:00:00.000000,P1D,consumption,non_profiled,0.001310,0.000000,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,617daf33-34db-4b6e-b143-9c67f26ac020,584,5790000701278,0.000,kWh,"[""missing""]",2022-01-10 23:00:00.000000,P1D,consumption,non_profiled,0.001310,0.000000,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,617daf33-34db-4b6e-b143-9c67f26ac020,584,5790000701278,0.000,kWh,"[""missing""]",2022-01-23 23:00:00.000000,P1D,consumption,non_profiled,0.001310,0.000000,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,617daf33-34db-4b6e-b143-9c67f26ac020,584,5790000701278,0.000,kWh,"[""missing""]",2022-01-28 23:00:00.000000,P1D,consumption,non_profiled,0.001310,0.000000,false,45013,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,a563a8fd-6c34-4265-843e-01ba2d0c44ed,533,5790001095390,0.000,kWh,"[""missing""]",2022-01-13 23:00:00.000000,P1D,consumption,non_profiled,0.910000,0.000000,true,EA-001,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,a563a8fd-6c34-4265-843e-01ba2d0c44ed,533,5790001095390,0.000,kWh,"[""missing""]",2022-01-10 23:00:00.000000,P1D,consumption,non_profiled,0.910000,0.000000,true,EA-001,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,a563a8fd-6c34-4265-843e-01ba2d0c44ed,533,5790001095390,0.000,kWh,"[""missing""]",2022-01-20 23:00:00.000000,P1D,consumption,non_profiled,0.910000,0.000000,true,EA-001,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,a563a8fd-6c34-4265-843e-01ba2d0c44ed,533,5790001095390,0.000,kWh,"[""missing""]",2022-01-26 23:00:00.000000,P1D,consumption,non_profiled,0.910000,0.000000,true,EA-001,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,a563a8fd-6c34-4265-843e-01ba2d0c44ed,533,5790001095390,0.000,kWh,"[""missing""]",2022-01-27 23:00:00.000000,P1D,consumption,non_profiled,0.910000,0.000000,true,EA-001,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,a563a8fd-6c34-4265-843e-01ba2d0c44ed,533,5790001095390,0.000,kWh,"[""missing""]",2022-01-12 23:00:00.000000,P1D,consumption,non_profiled,0.910000,0.000000,true,EA-001,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,a563a8fd-6c34-4265-843e-01ba2d0c44ed,533,5790001095390,0.000,kWh,"[""missing""]",2022-01-24 23:00:00.000000,P1D,consumption,non_profiled,0.910000,0.000000,true,EA-001,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,a563a8fd-6c34-4265-843e-01ba2d0c44ed,533,5790001095390,0.000,kWh,"[""missing""]",2022-01-23 23:00:00.000000,P1D,consumption,non_profiled,0.910000,0.000000,true,EA-001,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,a563a8fd-6c34-4265-843e-01ba2d0c44ed,533,5790001095390,0.000,kWh,"[""missing""]",2022-01-03 23:00:00.000000,P1D,consumption,non_profiled,0.910000,0.000000,true,EA-001,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,a563a8fd-6c34-4265-843e-01ba2d0c44ed,533,5790001095390,0.000,kWh,"[""missing""]",2022-01-19 23:00:00.000000,P1D,consumption,non_profiled,0.910000,0.000000,true,EA-001,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,a563a8fd-6c34-4265-843e-01ba2d0c44ed,533,5790001095390,0.000,kWh,"[""missing""]",2022-01-17 23:00:00.000000,P1D,consumption,non_profiled,0.910000,0.000000,true,EA-001,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,a563a8fd-6c34-4265-843e-01ba2d0c44ed,533,5790001095390,0.000,kWh,"[""missing""]",2022-01-07 23:00:00.000000,P1D,consumption,non_profiled,0.910000,0.000000,true,EA-001,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,a563a8fd-6c34-4265-843e-01ba2d0c44ed,533,5790001095390,0.000,kWh,"[""missing""]",2022-01-01 23:00:00.000000,P1D,consumption,non_profiled,0.910000,0.000000,true,EA-001,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,a563a8fd-6c34-4265-843e-01ba2d0c44ed,533,5790001095390,0.000,kWh,"[""missing""]",2022-01-04 23:00:00.000000,P1D,consumption,non_profiled,0.910000,0.000000,true,EA-001,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,a563a8fd-6c34-4265-843e-01ba2d0c44ed,533,5790001095390,0.000,kWh,"[""missing""]",2022-01-28 23:00:00.000000,P1D,consumption,non_profiled,0.910000,0.000000,true,EA-001,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,a563a8fd-6c34-4265-843e-01ba2d0c44ed,533,5790001095390,0.000,kWh,"[""missing""]",2022-01-02 23:00:00.000000,P1D,consumption,non_profiled,0.910000,0.000000,true,EA-001,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,a563a8fd-6c34-4265-843e-01ba2d0c44ed,533,5790001095390,0.000,kWh,"[""missing""]",2022-01-06 23:00:00.000000,P1D,consumption,non_profiled,0.910000,0.000000,true,EA-001,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,a563a8fd-6c34-4265-843e-01ba2d0c44ed,533,5790001095390,0.000,kWh,"[""missing""]",2022-01-18 23:00:00.000000,P1D,consumption,non_profiled,0.910000,0.000000,true,EA-001,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,a563a8fd-6c34-4265-843e-01ba2d0c44ed,533,5790001095390,0.000,kWh,"[""missing""]",2022-01-14 23:00:00.000000,P1D,consumption,non_profiled,0.910000,0.000000,true,EA-001,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,a563a8fd-6c34-4265-843e-01ba2d0c44ed,533,5790001095390,0.000,kWh,"[""missing""]",2022-01-16 23:00:00.000000,P1D,consumption,non_profiled,0.910000,0.000000,true,EA-001,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,a563a8fd-6c34-4265-843e-01ba2d0c44ed,533,5790001095390,0.000,kWh,"[""missing""]",2022-01-29 23:00:00.000000,P1D,consumption,non_profiled,0.910000,0.000000,true,EA-001,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,a563a8fd-6c34-4265-843e-01ba2d0c44ed,533,5790001095390,0.000,kWh,"[""missing""]",2022-01-30 23:00:00.000000,P1D,consumption,non_profiled,0.910000,0.000000,true,EA-001,tariff,5790000432752,amount_per_charge
a6288d0d-c12d-485b-8f09-0fd47f9833b3,second_correction_settlement,2024-06-27 06:30:12.494754,a563a8fd-6c34-4265-843e-01ba2d0c44ed,533,5790001095390,0.000,kWh,"[""missing""]",2022-01-11 23:00:00.000000,P1D,consumption,non_profiled,0.910000,0.000000,true,EA-001,tariff,5790000432752,amount_per_charge
