"grid_area_code","energy_supplier_id","balance_responsible_id","quantity","quantity_qualities","time","aggregation_level","time_series_type","calculation_id","calculation_type","calculation_execution_time_start","neighbor_grid_area_code","calculation_result_id","metering_point_id","resolution"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-06 19:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-06 20:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-06 21:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-06 22:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-06 23:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-07 00:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-07 01:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-07 02:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-07 03:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-07 04:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-07 05:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-07 06:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-07 07:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-07 08:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-07 09:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-07 10:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-07 11:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-07 12:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-07 13:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-07 14:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-07 15:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-07 16:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-07 17:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-07 18:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-07 19:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-07 20:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-07 21:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-07 22:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-07 23:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-08 00:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-08 01:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-08 02:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-08 03:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-08 04:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-08 05:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-08 06:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-08 07:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-08 08:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-08 09:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-08 10:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-08 11:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-08 12:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-08 13:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-08 14:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-08 15:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-08 16:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-08 17:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-08 18:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-08 19:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-08 20:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-08 21:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-08 22:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-08 23:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-09 00:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-09 01:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-09 02:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-09 03:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-09 04:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-09 05:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-09 06:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-09 07:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-09 08:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-09 09:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-09 10:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-09 11:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-09 12:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-09 13:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-09 14:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-09 15:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-09 16:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-09 17:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-09 18:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-09 19:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-09 20:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-09 21:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-09 22:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-09 23:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-10 00:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-10 01:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-10 02:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-10 03:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-10 04:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-10 05:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-10 06:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-10 07:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-10 08:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-10 09:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-10 10:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-10 11:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-10 12:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-10 13:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-10 14:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-10 15:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-10 16:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-10 17:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-10 18:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-10 19:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-10 20:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-10 21:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-10 22:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-10 23:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
"543","","","2617240.613","[""calculated"",""missing"",""measured""]","2022-01-11 00:00:00.000000","total_ga","production","a081fedf-2f71-4ee8-8c31-23953eb614bf","aggregation","2024-06-20 11:39:35.040164","","1a3df9b5-8988-4b1f-8bff-07d545baecf5","","PT1H"
